Cod_setor;V011
240810205080083;3847,2
240810205080084;521,41
240810205080085;3673,44
240810205080086;3401,57
240810205080087;552,39
240810205080088;2219
240810205080089;1130,25
240810205080090;1448,98
240810205080091;1185,57
240810205080092;1119,61
240810205080093;1155,06
240810205080094;828,58
240810205080095;927,76
240810205080096;968,5
240810205080097;1250,57
240810205080098;1016,62
240810205080099;1045,66
240810205080100;1122,45
240810205080101;1053,85
240810205080102;604,02
240810205080103;1244,59
240810205080104;968,92
240810205080105;1327,31
240810205080106;1042,48
240810205080107;814,11
240810205080108;1199,27
240810205080109;987,63
240810205080110;861,05
240810205080111;1660,22
240810205080112;3200,27
240810205080113;2050,4
240810205080115;1687,83
240810205080116;1039,31
240810205080117;1344,26
240810205080118;1647,36
240810205080119;1724,01
240810205080120;1158,46
240810205080121;1667,63
240810205080122;1460,87
240810205080123;521,82
240810205080124;976,2
240810205080125;5212,44
240810205080126;668,86
240810205080127;1551,3
240810205080128;2297,94
240810205080129;1495,36
240810205080130;1498,23
240810205080131;668,16
240810205080132;1081,81
240810205080133;823,08
240810205080134;5833,38
240810205080135;4270,91
240810205080136;2869,62
240810205080137;631,99
240810205080138;637,87
240810205080139;590,21
240810205080140;609,93
240810205080141;2280,26
240810205080142;7105,77
240810205080143;4865,58
240810205080144;4431,44
240810205080145;3645,01
240810205080146;1149,72
240810205080147;5738,41
240810205080148;4308,61
240810205080149;4055,47
240810205080150;4179,75
240810205080151;2021,3
240810205080152;1885,27
240810205080153;797,16
240810205080154;1042,52
240810205080155;1251,28
240810205080156;730,62
240810205080157;1648,65
240810205080158;573,48
240810205080159;694,57
240810205080160;593,89
240810205080161;583,22
240810205080162;634,08
240810205080163;616,82
240810205080164;948,36
240810205090001;1041,06
240810205090002;1054,88
240810205090003;1095,93
240810205090004;980,85
240810205090005;1149,76
240810205090007;1150,19
240810205090008;1063,47
240810205090009;1164,1
240810205090010;777,37
240810205090011;765,69
240810205090012;1178,16
240810205090013;986,25
240810205090014;1085,77
240810205090015;932,74
240810205090016;1198,02
240810205090017;1138,99
240810205090018;755,05
240810205090019;643,02
240810205090020;814,88
240810205090021;690,85
240810205090022;707,54
240810205090023;657,88
240810205090024;661,41
240810205090025;733,1
240810205090026;569,67
240810205090027;416,22
240810205090028;683,27
240810205090029;1140,41
240810205090030;680,76
240810205090031;502,04
240810205090032;1121,93
240810205090033;593,83
240810205090034;650,21
240810205090035;710,5
240810205090036;1034,65
240810205090037;381,6
240810205090038;467,31
240810205090039;547,26
240810205090040;655,1
240810205090041;473,57
240810205090042;547,44
240810205090043;654,1
240810205090044;683,23
240810205090045;638,83
240810205090046;599,58
240810205090047;669,32
240810205090048;642,39
240810205090049;614,61
240810205090050;685,68
240810205090051;472,74
240810205090052;519,09
240810205090053;589,2
240810205090055;629,89
240810205090056;1669,48
240810205090057;559,93
240810205090058;661,76
240810205090059;467,29
240810205090060;614,66
240810205090061;535,63
240810205090062;588,92
240810205090063;588,84
240810205090064;547,21
240810205090065;575,86
240810205090066;639,75
240810205090067;474,74
240810205090068;695,31
240810205090069;704,03
240810205090070;647,72
240810205090071;717,57
240810205090072;1394,85
240810205090073;600,58
240810205090074;705,63
240810205090075;591,19
240810205090076;544,88
240810205090077;606,37
240810205090078;667,82
240810205090079;686,95
240810205090080;700,82
240810205090081;766,52
240810205090082;606,43
240810205090083;598,35
240810205090084;717,18
240810205090085;603,46
240810205090086;665,12
240810205090087;658,33
240810205090088;1006,13
240810205090089;871,65
240810205090090;972,4
240810205090091;586,39
240810205090092;771,96
240810205090093;801,31
240810205090094;1730,79
240810205090095;1109,26
240810205090096;572,09
240810205090097;921,16
240810205090098;872,3
240810205090099;842,12
240810205090100;726,64
240810205090101;729,61
240810205090102;886,87
240810205090103;1033,5
240810205090104;991,73
240810205090106;764,97
240810205090107;617,74
240810205090108;841,65
240810205090109;849,18
240810205090111;674,72
240810205090112;1102,87
240810205090113;510
240810205090114;852,79
240810205090115;786,19
240810205090116;832,95
240810205090117;726,78
240810205090118;858,8
240810205090119;818,05
240810205090120;627,62
240810205090121;556,49
240810205090122;587,48
240810205090123;604,03
240810205090124;617,8
240810205090125;753,29
240810205090126;883,32
240810205090127;592,63
240810205090128;626,35
240810205090129;744,15
240810205090130;739,64
240810205090131;782,22
240810205090132;800,79
240810205090133;826,38
240810205090134;995,95
240810205090135;897,51
240810205090136;1010,91
240810205090137;729,6
240810205090138;769,28
240810205090139;1019,18
240810205090140;866,89
240810205090141;825
240810205090142;1999,35
240810205090143;2483,49
240810205090144;1150,09
240810205090145;998,71
240810205090146;834,59
240810205090147;837,03
240810205090148;741,38
240810205090149;656,24
240810205090150;768,15
240810205090151;842,79
240810205090152;893,24
240810205090153;686,31
240810205090154;959,13
240810205090155;758,43
240810205090156;706,23
240810205090157;613,98
240810205090158;712,81
240810205090159;734,09
240810205090160;1154,29
240810205090161;892,48
240810205090162;659,74
240810205090163;577,07
240810205090164;491,93
240810205090165;602,34
240810205090166;555,09
240810205090167;505,79
240810205090168;652,6
240810205090169;619,49
240810205090170;814,85
240810205090171;691,75
240810205090172;448,75
240810205090173;692,06
240810205090174;884,69
240810205090175;4723,85
240810205090176;1277,9
240810205090177;686,32
240810205090178;526,08
240810205090179;614,4
240810205090180;615,77
240810205090181;654,94
240810205090182;488,7
240810205090183;666,89
240810205090184;687,22
240810205090185;773,64
240810205090186;566,45
240810205090187;404,19
240810205090188;680,32
240810205090189;557,26
240810205090190;842,53
240810205090191;597,12
240810205090192;501,93
240810205090193;554,76
240810205090194;525,63
240810205090195;614,12
240810205090196;681,72
240810205090197;594,38
240810205090198;643,68
240810205090199;528,38
240810205090200;561,82
240810205090201;630,92
240810205090202;574,49
240810205090203;562,63
240810205090204;516,41
240810205090205;621,88
240810205090206;522,59
240810205090207;445,86
240810205090208;830,17
240810205090209;678,91
240810205090210;719,2
240810205090211;715,81
240810205090212;807,02
240810205090213;609,39
240810205090214;576,39
240810205090215;1196,5
240810205090216;702,69
240810205090217;426,17
240810205090218;966,12
240810205090219;714,01
240810205090220;1164,15
240810205090221;980,9
240810205090222;2262,65
240810205090223;773,24
240810205090224;889,28
240810205090225;924,52
240810205090226;2362,12
240810205090227;2857,86
240810205090228;824,15
240810205090229;874,95
240810205090230;674,28
240810205090231;883,87
240810205090232;780,05
240810205090233;748,93
240810205090234;1059,51
240810205090235;748,2
240810205090236;1061,45
240810205090237;631,66
240810205090238;683,18
240810205090239;989,9
240810205090240;889,98
240810205090241;634,95
240810205090242;968,54
240810205090243;542,3
240810205090244;415,22
240820105000001;921,79
240820105000002;684,02
240820105000003;568,75
240820105000004;658,6
240820105000005;383,99
240820105000006;600,34
240820105000007;899,69
240820105000008;2180,02
240820105000009;707
240820105000010;555,62
240820105000011;
240820105000012;672,09
240820105000013;650,58
240820105000014;614,14
240820105000015;445,55
240820105000016;538,44
240820105000017;483,26
240820105000018;403,83
240820105000019;396,73
240820105000020;525,06
240820105000021;542,79
240820105000022;449,97
240820105000023;427,08
240820105000024;582,1
240820105000025;831,73
240820105000026;5200
240820105000027;909,48
240820105000028;848,97
240820105000029;659,61
240820105000030;515,61
240820105000031;626,66
240820105000032;754,81
240820105000033;504,56
240820105000034;540,66
240820105000035;593,79
240820105000036;453,46
240820105000037;751,99
240830005000001;931,25
240830005000002;895,78
240830005000003;785,96
240830005000004;597,84
240830005000005;426,04
240830005000006;357,8
240830005000007;448,9
240830005000008;722,98
240830005000009;547,73
240830005000010;447,98
240830005000011;942,62
240830005000012;489,88
240830005000013;1008,83
240830005000014;416,74
240830005000015;725,88
240830005000016;764,92
240830005000017;526,81
240830005000018;752,58
240830005000019;429,19
240830005000020;353,69
240830005000021;543,24
240830005000022;444,64
240830005000023;379,85
240830005000024;341,72
240830005000025;416,16
240830005000026;345,06
240830005000027;405,69
240830005000028;390,06
240830005000029;329,62
240830005000030;397,02
240830005000031;368,31
240830005000032;367,33
240830005000033;318,79
240830005000034;384,61
240830005000035;717,14
240830005000036;373,91
240830005000037;372,54
240830005000038;390,85
240830005000039;383,68
240830005000040;366,52
240830005000041;767,59
240830005000042;382,96
240830005000043;527,77
240830005000044;483,1
240830005000045;499,48
240830005000046;1098,28
240830005000047;683,75
240830005000048;434,88
240830005000049;422,72
240830005000050;335,9
240830005000051;383,01
240840905000001;521,74
240840905000002;450,97
240840905000003;562,7
240840905000004;472,28
240840905000005;567
240840905000006;603,91
240840905000007;500,08
240840905000008;555,32
240850805000001;595,79
240850805000002;594,7
240850805000003;617,36
240850805000004;464,57
240850805000005;430,26
240850805000006;414,75
240850805000007;658,19
240860705000001;554,66
240860705000002;469,93
240860705000003;454,98
240860705000004;427,7
240860705000005;397,93
240860705000006;355,87
240870605000001;582,58
240870605000002;581,71
240870605000003;548,48
240870605000004;679,66
240870605000005;426,36
240870605000006;603,03
240880505000001;561,69
240880505000002;576,26
240880505000003;448,44
240880505000004;457,12
240880505000005;410,78
240880505000006;557,39
240880505000007;386,86
240890405000001;1027,92
240890405000002;392,37
240890405000003;699,97
240890405000004;462,33
240890405000005;359,43
240890405000006;706,91
240890405000007;384,39
240890405000008;450,99
240890405000009;572,57
240890405000010;859,93
240890405000011;366,01
240890405000012;511,94
240890405000013;606,9
240890405000014;559,15
240890405000015;656,2
240890405000016;406,48
240890405000017;451,73
240890405000018;553,15
240890405000019;685,49
240890405000020;1482,12
240890405000021;1123,26
240890405000022;708,17
240890405000023;552,13
240890405000024;676,96
240890405000025;751,52
240890405000026;323,59
240890405000027;372,34
240890405000028;548,16
240890405000029;740,12
240890405000030;840,99
240890405000031;1023,33
240890405000032;869,21
240890405000033;421,22
240890405000034;417,16
240890405000035;742,38
240890405000036;492,51
240895305000001;349,46
240895305000002;520,74
240895305000003;555,78
240895305000004;365,06
240895305000005;553,17
240895305000006;516,95
240895305000007;543,68
240895305000008;425,23
240895305000009;344,28
240895305000010;468,2
240895305000011;495,65
240895305000012;582,79
240895305000013;439,16
240895305000014;365,74
240895305000015;751,51
240895305000016;352,37
240910005000001;388,79
240910005000002;451,38
240910005000003;621,14
240910005000004;522,05
240910005000005;399,38
240910005000006;404,32
240910005000007;408,3
240910005000008;470,49
240910005000009;560,1
240910005000010;675,42
240910005000011;674,81
240910005000012;374,09
240910005000013;466,65
240910005000014;320,29
240910005000015;432,2
240910005000016;326,43
240920905000001;604,55
240920905000002;447,44
240920905000003;419,18
240920905000004;429,03
240920905000005;428,11
240920905000006;538,57
240920905000007;811,6
240930805000001;583,67
240930805000002;562,47
240930805000003;392,97
240930805000004;579,15
240930805000005;649,93
240930805000006;904,5
240930805000007;444,05
240930805000008;404,12
240930805000009;406,96
240930805000010;395,09
240930805000011;402,53
240930805000012;440,17
240930805000013;899,25
240930805000014;1056,84
240930805000015;736,55
240930805000016;383,25
240930805000017;578,92
240933205000001;525,46
240933205000002;600,55
240933205000003;464,35
240933205000004;450,37
240933205000005;391,42
240933205000006;648,82
240933205000007;518,26
240940705000001;1263,82
240940705000002;1311,22
240940705000003;1280,89
240940705000004;1206,63
240940705000005;556,84
240940705000006;730,74
240940705000007;938,52
240940705000008;818,54
240940705000009;896,8
240940705000010;1008,77
240940705000011;634,48
240940705000012;702,89
240940705000013;1001,02
240940705000014;701,28
240940705000015;627,91
240940705000016;680,32
240940705000017;470,93
240940705000018;455,54
240940705000019;819,45
240940705000020;699,07
240940705000021;1090,57
240940705000022;1092,05
240940705000023;568,75
240940705000024;483,77
240940705000025;444,09
240940705000026;428,16
240940705000027;609,02
240940705000028;1765,34
240940705000029;591,41
240940705000030;399,45
240940705000031;372,96
240940705000032;780,49
240940705000033;1361,63
240950605000001;741,91
240950605000002;400,81
240950605000003;456,34
240950605000004;408,42
240950605000005;304,68
240950605000006;346,26
240950605000007;444,67
240950605000008;400,55
240960505000001;625,21
240960505000002;400,15
240960505000003;395,96
240960505000004;306,17
240960505000005;297,92
240970405000001;790,6
240970405000002;579,59
240970405000003;404,66
240970405000004;464,37
240970405000005;607,03
240970405000006;627,4
240970405000007;429,86
240970405000008;274,51
240970405000009;382,89
240970405000010;444,74
240970405000011;514,85
240970405000012;1034,38
240980305000001;555,43
240980305000002;622,47
240980305000003;597,39
240980305000004;769,92
240980305000005;407,17
240980305000006;362,43
240980305000007;462,57
240980305000008;395,18
240980305000009;465,33
240980305000010;360,46
240980305000011;462,74
240980305000012;492,45
240980305000013;1377,96
240980305000014;842,15
240980305000015;499,11
240980305000016;467,91
240980305000017;485,8
240980305000018;446,85
240980305000019;749,02
240990205000001;988,39
240990205000002;671,31
240990205000003;602,46
240990205000004;586,23
240990205000005;1058,39
240990205000006;536,04
240990205000007;464
240990205000008;637,95
240990205000009;584,31
240990205000010;568,07
240990205000011;449,96
240990205000012;594,27
240990205000013;514,05
240990205000014;493,26
240990205000015;391,48
240990205000016;706,27
240990205000017;1021,5
240990205000018;566,28
240990205000019;485,53
240990205000020;781,46
240990205000021;658,17
241000905000001;583,35
241000905000002;625,96
241000905000003;384,49
241000905000004;474,2
241000905000005;396,61
241000905000006;474,06
241010805000001;644,92
241010805000002;638,08
241010805000003;545,76
241010805000004;557,13
241010805000005;459,47
241010805000006;396,62
241010805000007;526,19
241010805000008;426,04
241010805000009;469,03
241010805000010;483,92
241010805000011;432,95
241010805000012;859,54
241010805000013;605,17
241010805000014;488,65
241010805000015;511,78
241010805000016;407,03
241010805000017;381,7
241020705000001;504,59
241020705000002;683,47
241020705000003;403,9
241020705000004;423,66
241020705000005;512,69
241020705000006;347,46
241020705000007;352,92
241020705000008;816,51
241020705000009;538,8
241020705000010;355,19
241025605000001;528,49
241025605000002;822,66
241025605000003;478,21
241025605000004;398,54
241025605000005;435,22
241025605000006;335,54
241025605000007;264,13
241025605000008;248,67
241025605000009;352,37
241025605000010;464,5
241025605000011;305,33
241025605000012;252
241025605000013;557,4
241030605000001;503,9
241030605000002;860,16
241030605000003;492,41
241030605000004;527,62
241030605000005;431,15
241030605000006;441,41
241030605000007;320,58
241030605000008;378,71
241030605000009;612,88
241030605000010;387,47
241030605000011;428,71
241030605000012;431,33
241030605000013;299,29
241030605000014;516,88
241040505000001;502,51
241040505000002;562,94
241040505000003;328,97
241040505000004;358,51
241040505000005;322,99
241040505000006;260,85
241040505000007;372,23
241040505000008;391,91
241040505000009;474,62
241040505000010;416,58
241040505000011;431,89
241040505000012;392,96
241040505000013;535,91
241050405000001;448,03
241050405000002;767,99
241050405000003;347,1
241050405000004;433,98
241050405000005;494,96
241050405000006;382,42
241050405000007;620,52
241050405000008;610,81
241060305000001;428,29
241060305000002;549,48
241060305000003;450,38
241060305000004;510,92
241060305000005;423,43
241070205000001;465,91
241070205000002;617,44
241070205000003;397,25
241070205000004;352,53
241080105000001;776,09
241080105000002;606,46
241080105000003;406,17
241080105000004;520,49
241080105000005;472,32
241080105000006;519,21
241080105000007;492,17
241080105000008;680
241080105000010;434,72
241080105000011;429,89
241080105000012;385,67
241080105000013;429,64
241080105000014;355,08
241090005000001;534,35
241090005000002;356,08
241090005000003;836,12
241090005000004;461,42
241090005000005;515,12
241090005000006;474,23
241090005000007;385,29
241090005000008;377,99
241090005000009;589,21
241090005000010;302,05
241090005000011;374,45
241090005000012;556,97
241100705000001;472,06
241100705000002;681,98
241100705000003;624,93
241100705000004;387,39
241100705000005;335,46
241100705000006;446,96
241100705000007;383,48
241105605000001;812,4
241105605000002;703,38
241105605000003;573,19
241105605000004;548,14
241105605000005;548,46
241110605000001;491,47
241110605000002;386,01
241110605000003;396,43
241110605000004;607,17
241110605000005;395,63
241120505000001;1282,01
241120505000002;1309,21
241120505000003;646,16
241120505000004;941,84
241120505000005;498,39
241120505000006;579,03
241120505000007;854,3
241120505000008;365,56
241120505000009;348,15
241120505000010;418,99
241120505000011;461,21
241120505000012;530,89
241120505000013;469,98
241120505000014;1063,19
241120505000015;747,88
241120505000016;965,57
241120505000017;689,3
241120505000018;475,9
241120505000019;482,37
241120505000020;915,5
241120505000021;563,39
241120505000022;381,46
241120505000023;302,67
241120505000024;343,04
241120505000025;356,58
241120505000026;364,96
241120505000027;403,88
241120505000028;508,18
241120505000029;405,88
241120505000030;375,68
241120505000031;1168,11
241120505000032;1139,76
241120505000033;459,71
241120505000034;410,5
241120505000035;498,55
241120505000036;803
241120505000037;622,73
241120505000038;335,51
241120505000039;281,38
241120505000040;377,2
241120505000041;344,88
241140305000001;803,85
241140305000002;468,12
241140305000003;549,73
241140305000004;504,2
241140305000005;451,07
241140305000006;386,34
241140305000007;443,78
241140305000008;388,34
241140305000009;437,9
241140305000010;355,89
241140305000011;681,05
241140305000012;657,31
241140305000013;526,52
241140305000014;355,04
241140310000001;417,04
241140310000002;383,44
241140310000003;348,95
241140310000004;421,25
241140310000005;376,47
241140310000007;291,43
241140320000001;415,34
241140320000002;411,31
241140320000003;416,98
241140325000001;455,37
241140325000002;373,22
241140325000003;318,18
241142905000001;580,91
241142905000002;467,51
241142905000003;433,7
241142905000004;551,89
241150205000001;523,83
241150205000002;809,13
241150205000003;1008,95
241150205000004;684,29
241150205000005;673,23
241150205000006;580,95
241150205000007;413,57
241150205000008;456,02
241150205000009;399,89
241150205000010;641,18
241150205000011;454,96
241150205000012;501,81
241150205000013;436,91
241150205000014;447,84
241150205000015;372,72
241150205000016;388,02
241150205000017;336,3
241150205000018;405,79
241150205000019;378,23
241150205000020;373,2
241150205000021;482,23
241150205000022;1233,01
241150205000023;413,34
241150205000024;297,13
241150205000025;547,62
241150205000026;491,34
241160105000001;543,77
241160105000002;447,44
241160105000003;452,5
241160105000004;458,77
241160105000005;416,64
241160105000006;483,31
241160105000007;389,11
241160105000008;342,28
241160105000009;817,86
241170005000001;595,02
241170005000002;591,2
241170005000003;439,17
241170005000004;426,86
241170005000005;385,82
241180905000001;628,57
241180905000002;417,61
241180905000003;530,67
241180905000004;490,76
241180905000005;727,8
241180905000006;598,33
241190805000001;532,29
241190805000002;550,82
241190805000003;465,87
241190805000004;396,61
241190805000005;441,47
241190805000006;479,62
241190805000007;656,47
241200505000001;771,81
241200505000002;696,45
241200505000003;780,61
241200505000004;686,93
241200505000005;579,42
241200505000006;430,25
241200505000007;651,68
241200505000008;783,23
241200505000009;636,46
241200505000010;650,09
241200505000011;530,39
241200505000012;645,34
241200505000013;635,94
241200505000014;600,86
241200505000015;591,79
241200505000016;601,53
241200505000017;797,17
241200505000018;681,37
241200505000019;635,88
241200505000020;536,47
241200505000021;479,76
241200505000022;682,2
241200505000023;579,71
241200505000024;651,97
241200505000025;611,7
241200505000026;677,43
241200505000027;620,21
241200505000028;782,89
241200505000029;935,25
241200505000030;826,56
241200505000031;691,88
241200505000032;617,94
241200505000033;694,39
241200505000034;601,26
241200505000035;646,27
241200505000036;753,35
241200505000037;738,45
241200505000038;810,81
241200505000039;895,52
241200505000040;747,96
241200505000041;714,89
241200505000042;806,41
241200505000043;943,84
241200505000044;844,22
241200505000045;581,62
241200505000046;525,87
241200505000047;595,13
241200505000048;696,86
241200505000049;715,17
241200505000050;1015,49
241200505000051;904,23
241200505000052;847,26
241200505000053;538,99
241200505000054;930,19
241200505000055;746,62
241200505000056;468,76
241200505000057;386,43
241200505000058;542,58
241200505000059;503,62
241200505000060;490,37
241200505000061;517,5
241200505000062;534,66
241200505000063;537,64
241200505000064;586,04
241200505000065;542,37
241200505000066;543,06
241200505000067;503,24
241200505000068;548,17
241200505000069;531,7
241200505000070;528
241200505000071;558,83
241200505000072;507,11
241200505000073;536,55
241200505000074;520,2
241200505000075;474,9
241200505000076;1316,76
241200505000077;754,19
241200505000078;593,77
241200505000079;660,76
241200505000080;580,83
241200505000081;622,8
241200505000082;689,42
241200505000083;713,44
241200505000084;543,29
241200505000085;529,08
241200505000086;598,86
241200505000087;569,32
241200505000088;631,91
241200505000089;694,89
241200505000090;682,26
241200505000091;640,88
241200505000092;721,12
241200505000093;510,59
241200505000094;607,12
241200505000095;638,51
241200505000096;832,21
241200505000097;631,28
241200505000098;816,36
241200505000099;541
241200505000100;430,55
241200505000101;603,52
241200505000102;589,39
241210405000001;417,49
241210405000002;799,97
241210405000003;596,18
241210405000004;421,38
241210405000005;430,28
241210405000006;734,84
241210405000007;713,27
241210405000008;436,07
241220305000001;1261,98
241220305000002;940,73
241220305000003;601,13
241220305000004;631,05
241220305000005;775,37
241220305000006;1060,35
241220305000007;603,02
241220305000008;615,43
241220305000009;489,88
241220305000010;622,52
241220305000011;844,08
241220305000012;1335,27
241220305000013;468,12
241220305000014;357,2
241220305000015;513,99
241220305000016;607,07
241220305000017;500,18
241220305000018;481,9
241220305000019;421,53
241220305000020;693,54
241220305000021;442,75
241220305000022;408,02
241220305000023;388,46
241220305000024;751,08
241220305000025;492,37
241220305000026;571,49
241220305000027;737,97
241220305000028;430,79
241220305000029;456,65
241220305000030;537,95
241220305000031;426,47
241220305000032;710,01
241220305000033;675,89
241220305000034;504,45
241220305000035;487,97
241220305000036;559,57
241220305000037;792,54
241220305000038;494,98
241220305000039;504,24
241220305000040;809,16
241220305000041;835,79
241220305000042;673,68
241220305000043;663,82
241220305000044;862,82
241220305000045;533,9
241220305000046;576,99
241220305000047;395,98
241220305000048;365,75
241220305000049;434,62
241220305000050;317,98
241220305000051;417,54
241220305000052;732,39
241220305000053;575,92
241220305000054;487,59
241230205000001;540,69
241230205000002;475,48
241230205000003;355,45
241230205000004;387,07
241230205000005;696,55
241230205000006;346,91
241230205000007;610,57
241230205000008;492,64
241230205000009;447,54
241230205000010;431,57
241230205000011;541,2
241230205000012;1183,34
241230205000013;632,93
241230205000014;641,1
241230205000015;354,75
241230205000016;487,93
241230210000001;551
241230210000002;397,04
241230210000003;403,2
241240105000001;475,18
241240105000002;499,71
241240105000003;614,74
241240105000004;484,28
241240105000005;436,85
241240105000006;461,76
241240105000007;668,23
241240105000008;1090,91
241240105000009;528,04
241250005000001;958,9
241250005000002;770,91
241250005000003;289,73
241250005000004;644,41
241250005000005;435,52
241250005000006;549,6
241250005000007;437,97
241250005000008;384,06
241250005000009;438,82
241250005000010;530,34
241250005000011;936,96
241250005000012;310,56
241250005000013;435,98
241250005000014;438,25
241250005000015;363,11
241250005000016;374,31
241250005000017;357,34
241250005000018;343,3
241250005000019;465,14
241250005000020;402,82
241250005000021;244,7
241250005000022;355,2
241250005000023;743,27
241250005000024;566,59
241250005000025;474,19
241250005000026;399,51
241250005000027;342,38
241250005000028;352,52
241250005000029;405,99
241255905000001;582,84
241255905000002;625,48
241255905000003;463,88
241255905000004;436,46
241255905000005;344,51
241255905000006;367,28
241255905000007;370,54
241255905000008;337,55
241255905000009;417,81
241255905000010;340,71
241255905000011;220,75
241255905000012;332,17
241255905000014;289,02
241255905000015;364,18
241255905000016;633,79
241255905000017;560,05
241260905000001;528,01
241260905000002;413,22
241260905000003;602,14
241260905000004;515,27
241260905000005;791,47
241260905000006;505,25
241260905000007;987,19
241260905000008;577,5
241260905000009;362,88
241260905000010;331,82
241260905000011;370,89
241260905000012;423,95
241260905000013;417,35
241260905000014;530,01
241260905000015;501,17
241260905000016;443,72
241260905000017;473,54
241260905000018;781,43
241260905000019;971,89
241260905000020;622,32
241270805000001;561,17
241270805000002;581,69
241270805000003;760,1
241270805000004;492,4
241270805000005;552,53
241270805000006;417,09
241270805000007;409,82
241270805000008;455,95
241270805000009;402,66
241270805000010;548,24
241270805000011;612,05
241270805000012;520,38
241280705000001;692,67
241280705000002;696,34
241280705000003;427,07
241280705000004;447,34
241280705000005;359,56
241280705000006;583,43
241280705000007;429,63
241280705000008;372,47
241280705000009;339,11
241280705000010;400,18
241280705000011;303,31
241280705000012;598,52
241280705000013;382,29
241280705000014;420,19
241280705000015;638,1
241280705000016;667,95
241280705000017;296,75
241280705000018;335,62
241280705000019;303,91
241290605000001;585,63
241290605000002;628,88
241290605000003;387,89
241290605000004;478,94
241290605000005;603,6
241290605000006;467,49
241290605000007;347,04
241290605000008;347,05
241290605000009;406,17
241290605000010;364,19
241290605000011;338,55
241290605000012;417,63
241290605000013;339,77
241290605000014;714,85
241290605000015;409,6
241290605000016;683,09
241290605000017;523,44
241290605000018;433,05
241300305000001;562,6
241300305000002;698,9
241300305000003;769,38
241300305000004;440,69
241300305000005;432,87
241300305000006;397,79
241300305000007;459
241300305000008;610,56
241310205000001;525,8
241310205000002;438,5
241310205000003;348,84
241310205000004;267,8
241310205000005;380,56
241310205000006;435,37
241310205000007;313,83
241310205000008;265,88
241310205000009;651,59
241310205000010;390,07
241310205000011;346,88
241320105000001;632,33
241320105000002;616,5
241320105000003;502,31
241320105000005;607,78
241320105000006;578,13
241320105000007;561,24
241330005000001;522,02
241330005000002;532,26
241330005000003;471,69
241330005000004;403,27
241330005000005;348,21
241330005000006;464,81
241330005000007;418,25
241335905000001;786,61
241335905000002;427,73
241335905000003;378,39
241335905000004;348,02
241335905000005;361,12
241335905000006;402,3
241335905000007;498,58
241335905000008;469,5
241335905000009;434,17
241335905000010;499,63
241335905000011;405,05
241335905000012;453,69
241335905000013;413,27
241335905000014;437,17
241335905000015;462,55
241335905000016;355,56
241335905000017;462,81
241335905000018;401,96
241335905000019;390,82
241335905000020;391,4
241335905000021;484,49
241335905000022;389,39
241335905000023;340,38
241335905000024;581,13
241340905000001;775,4
241340905000002;751,14
241340905000003;475,24
241340905000004;403,36
241340905000005;385,13
241340905000006;290,09
241340905000007;345,84
241340905000008;424,39
241340905000009;473,1
241340905000010;1700
241340905000011;493,51
241340905000012;1124,55
241340905000013;459,46
241340905000014;573,55
241340905000015;612,49
241340905000016;410,38
241340905000017;441,31
241340905000018;580,76
241350805000001;528,23
241350805000002;477,14
241350805000003;393,95
241350805000004;353,14
241350805000005;380,89
241350805000006;388,94
241350805000007;355,99
241350805000008;397,86
241350805000009;384,86
241350805000010;369,28
241350805000011;726,35
241355705000001;630,04
241355705000002;551,22
241355705000003;428,86
241355705000004;389,64
241355705000005;440,32
241355705000006;463,65
241355705000007;434,22
241360705000001;666,32
241360705000002;529,35
241360705000003;362,39
241360705000004;380,91
241360705000005;382,99
241360705000006;518,16
241360705000007;448,65
241360705000008;416,53
241360705000009;508,64
241360705000010;341,42
241360705000011;324,11
241360705000012;416,95
241360705000013;418,65
241370605000001;543,13
241370605000002;488,41
241370605000003;549,43
241370605000004;460,67
241370605000005;286,84
241370605000006;429,17
241370610000001;444,92
241370610000002;422,84
241370610000003;327,23
241370610000004;384,41
241380505000001;403,95
241380505000002;735,94
241380505000003;351,44
241380505000004;394,88
241390405000001;824,06
241390405000002;470,01
241390405000003;544,79
241390405000004;592,49
241390405000005;385,63
241390405000006;484,49
241390405000007;559,79
241390405000008;424,6
241390405000009;335,98
241390405000010;368,22
241390405000011;361,63
241390405000012;630,78
241390405000013;481,32
241390405000014;460,08
241390410000001;430,04
241390410000002;416,8
241390410000003;515,58
241390410000004;552,52
241390410000005;515,5
241390410000006;318,28
241390410000007;498,06
241390410000008;387,21
241400105000001;697,63
241400105000002;501,08
241400105000003;828,3
241400105000004;573,19
241400105000005;514,61
241400105000006;792,32
241400105000007;581,47
241400105000008;305,89
241400105000009;486,3
241400105000010;427,3
241400105000011;482,87
241400105000012;426,32
241400105000013;301,07
241400105000014;307,47
241400105000015;382
241400105000016;397,15
241400105000017;791,24
241400105000018;532,7
241400105000019;544,47
241400105000020;455,66
241400110000001;313,3
241400110000002;396,55
241400110000003;333,76
241400110000004;356,7
241410005000001;518,86
241410005000002;653,29
241410005000003;599,78
241410005000004;470,95
241410005000005;411,89
241410005000006;388,67
241410005000007;432,8
241410005000008;498,41
241410005000009;338,35
241410005000010;971,06
241410005000011;476,21
241410005000012;336,75
241410010000001;506,89
241410010000002;373,33
241415905000001;599,57
241415905000002;549,38
241415905000003;398,89
241415905000004;292,89
241415905000005;361,56
241415905000006;447,52
241415905000007;550,57
241415905000008;387,56
