ID;LNG_LOJA;LAT_LOJA;LNG_FRIGO;LAT_FRIGO
frango78;-35,203825;-5,793178;-52,61703111;-27,10683702
frango79;-35,203825;-5,793178;-51,46129938;-29,68811861
frango80;-35,203825;-5,793178;-53,83877172;-24,27940949
frango81;-35,289722;-5,68743;-46,88527397;-23,187668
frango82;-35,28968;-5,687444;-51,43827973;-23,41351653
frango83;-35,289717;-5,68742;-49,97467202;-20,41947
frango84;-35,289719;-5,687427;-53,97438734;-25,23792101
frango85;-35,289709;-5,687421;-44,05666464;-20,02803775
frango86;-35,289703;-5,687414;-44,05666464;-20,02803775
frango87;-35,289741;-5,687428;-52,70105691;-23,4797105
frango88;-35,289718;-5,687423;-63,18233702;-9,191871675
frango89;-35,289702;-5,68742;-51,36278036;-23,31359249
frango90;-35,289723;-5,687427;-51,46129938;-29,68811861
frango91;-35,289688;-5,687416;-51,61136276;-27,34427846
frango92;-35,289717;-5,68742;-54,28002825;-23,77405392
frango93;-35,289715;-5,687424;-52,61703111;-27,10683702
frango94;-35,289719;-5,687424;-52,61703111;-27,10683702
frango95;-35,289712;-5,68742;-48,28029255;-17,30058111
frango96;-35,28971;-5,687422;-52,02397107;-27,23365878
frango97;-35,289728;-5,687429;-53,97438734;-25,23792101
frango98;-35,289728;-5,68743;-52,55466719;-17,56616757
frango99;-35,289733;-5,687435;-50,92968093;-17,7945434
frango100;-35,289726;-5,687427;-35,48996498;-6,852715
frango101;-35,289724;-5,687429;-35,48996498;-6,852715
frango102;-35,289725;-5,687428;-48,27795018;-18,91899861
frango103;-35,289726;-5,687431;-53,97438734;-25,23792101
frango104;-35,289727;-5,687432;-53,45972218;-24,9537975
frango105;-35,289731;-5,687428;-54,06000782;-24,5592545
frango106;-35,289728;-5,687428;-51,36278036;-23,31359249
frango107;-35,21331;-5,85759;-54,56456909;-19,39552137
frango108;-35,21331;-5,85759;-51,40520808;-26,90316461
frango109;-35,21331;-5,85759;-35,48996498;-6,852715
frango110;-35,21331;-5,85759;-52,61703111;-27,10683702
frango111;-35,21331;-5,85759;-45,00313399;-20,2740952
frango112;-35,21331;-5,85759;-55,92177071;-13,07046495
frango113;-35,21331;-5,85759;-51,46129938;-29,68811861
frango114;-35,21331;-5,85759;-51,61136276;-27,34427846
frango115;-35,21331;-5,85759;-52,61703111;-27,10683702
frango116;-35,21331;-5,85759;-53,74141149;-24,732077
frango117;-35,289721;-5,687432;-53,74141149;-24,732077
frango118;-35,28973;-5,687431;-48,20870525;-7,19132894
frango119;-35,289725;-5,687431;-51,43827973;-23,41351653
frango121;-35,28973;-5,687432;-45,00313399;-20,2740952
frango123;-35,289717;-5,687431;-35,2213387;-7,737688
frango124;-35,224742;-5,866647;-43,30988807;-22,78525325
frango125;-35,224742;-5,866647;-50,92968093;-17,7945434
frango126;-35,224742;-5,866647;-51,46129938;-29,68811861
frango127;-35,224742;-5,866647;-53,74141149;-24,732077
frango128;-35,224742;-5,866647;-51,54061685;-23,11778276
frango129;-35,224742;-5,866647;-48,28029255;-17,30058111
frango130;-35,224742;-5,866647;-55,92177071;-13,07046495
frango131;-35,28974;-5,687435;-53,97438734;-25,23792101
frango132;-35,289734;-5,687436;-51,46129938;-29,68811861
frango133;-35,289736;-5,687436;-53,74141149;-24,732077
frango134;-35,289736;-5,687438;-53,74141149;-24,732077
frango136;-35,289734;-5,687437;-36,42003508;-8,335295439
frango137;-35,289741;-5,687433;-52,02397107;-27,23365878
frango138;-35,289733;-5,687436;-45,00313399;-20,2740952
frango139;-35,289738;-5,687435;-52,70105691;-23,4797105
frango140;-35,289739;-5,687435;-52,70105691;-23,4797105
frango141;-35,289734;-5,687437;-52,60915089;-23,65381315
frango142;-35,289733;-5,687436;-35,2213387;-7,737688
frango144;-35,289726;-5,687434;-49,42877727;-16,50319156
frango145;-35,289732;-5,687438;-49,46551984;-20,61685722
frango146;-35,289726;-5,687428;-48,28029255;-17,30058111
frango147;-35,289729;-5,68743;-52,60915089;-23,65381315
frango148;-35,28973;-5,687431;-55,92177071;-13,07046495
frango149;-35,289721;-5,687426;-35,48996498;-6,852715
frango150;-35,289724;-5,687427;-53,97438734;-25,23792101
frango151;-35,289725;-5,687428;-35,29386424;-8,118748
frango152;-35,289731;-5,68743;-34,88927105;-7,774034765
frango153;-35,289728;-5,687425;-51,46129938;-29,68811861
frango154;-35,289724;-5,687428;-48,28029255;-17,30058111
frango155;-35,289731;-5,687431;-43,30988807;-22,78525325
frango156;-35,289727;-5,687422;-51,15170528;-27,00612907
frango157;-35,289726;-5,687425;-51,15170528;-27,00612907
frango158;-35,289729;-5,68743;-51,94384677;-29,60742262
frango159;-35,289734;-5,687432;-51,94384677;-29,60742262
frango160;-35,289684;-5,687461;-48,28029255;-17,30058111
frango161;-35,289723;-5,687428;-35,48996498;-6,852715
frango162;-35,289728;-5,687433;-35,48996498;-6,852715
frango163;-35,289732;-5,687431;-35,2213387;-7,737688
frango164;-35,289731;-5,687432;-52,70105691;-23,4797105
frango165;-35,289729;-5,687435;-49,46551984;-20,61685722
frango166;-35,289728;-5,687433;-52,94052515;-23,37419739
frango167;-35,28973;-5,687434;-52,70105691;-23,4797105
frango169;-35,28972;-5,687426;-35,48996498;-6,852715
frango170;-35,289725;-5,68743;-35,2213387;-7,737688
frango171;-35,289727;-5,687432;-35,2213387;-7,737688
frango172;-35,289635;-5,687433;-55,92177071;-13,07046495
frango173;-35,28973;-5,687434;-35,48996498;-6,852715
frango174;-35,289728;-5,68743;-48,28029255;-17,30058111
frango175;-35,289731;-5,687431;-48,28029255;-17,30058111
frango176;-35,28973;-5,687431;-48,28029255;-17,30058111
frango177;-35,289728;-5,687429;-48,28029255;-17,30058111
frango178;-35,289635;-5,687427;-48,28029255;-17,30058111
frango179;-35,289631;-5,687424;-48,28029255;-17,30058111
frango180;-35,28964;-5,687454;-48,28029255;-17,30058111
frango181;-35,289732;-5,687432;-48,28029255;-17,30058111
frango182;-35,289728;-5,687434;-35,2213387;-7,737688
frango183;-35,289729;-5,68743;-35,2213387;-7,737688
frango184;-35,289729;-5,687435;-35,2213387;-7,737688
frango185;-35,289731;-5,687436;-35,2213387;-7,737688
frango186;-35,289729;-5,687436;-35,2213387;-7,737688
frango187;-35,289731;-5,687436;-45,80046441;-12,07837226
frango188;-35,28973;-5,687436;-45,80046441;-12,07837226
frango189;-35,289732;-5,687432;-35,48996498;-6,852715
frango190;-35,289729;-5,687434;-35,48996498;-6,852715
frango191;-35,289732;-5,687437;-35,48996498;-6,852715
frango192;-35,289737;-5,687434;-35,48996498;-6,852715
frango193;-35,289732;-5,687437;-56,97317679;-14,36245127
frango194;-35,289732;-5,687435;-53,74141149;-24,732077
frango195;-35,289733;-5,687432;-53,74141149;-24,732077
frango196;-35,289737;-5,687434;-53,74141149;-24,732077
frango197;-35,289729;-5,687434;-52,55466719;-17,56616757
frango198;-35,289734;-5,687433;-53,97438734;-25,23792101
frango199;-35,289734;-5,687433;-52,78384013;-27,13691087
frango200;-35,289723;-5,687431;-45,80046441;-12,07837226
frango201;-35,289727;-5,687431;-53,32491648;-24,61566698
frango202;-35,289728;-5,687433;-53,05483599;-25,74601002
frango203;-35,289725;-5,687432;-35,48996498;-6,852715
frango204;-35,289728;-5,687435;-35,48996498;-6,852715
frango205;-35,289723;-5,68743;-35,48996498;-6,852715
frango206;-35,289725;-5,68743;-35,48996498;-6,852715
frango207;-35,289725;-5,68743;-48,28029255;-17,30058111
frango208;-35,289723;-5,687428;-48,28029255;-17,30058111
frango209;-35,289722;-5,687428;-55,92177071;-13,07046495
frango210;-35,289724;-5,687429;-55,92177071;-13,07046495
frango211;-35,289724;-5,687428;-54,81128912;-22,22723554
frango212;-35,289725;-5,68743;-52,02397107;-27,23365878
frango213;-35,289715;-5,687424;-51,46129938;-29,68811861
frango214;-35,289718;-5,687424;-51,61136276;-27,34427846
frango215;-35,289725;-5,687428;-54,81128912;-22,22723554
frango216;-35,289716;-5,687422;-52,60915089;-23,65381315
frango217;-35,289709;-5,68742;-52,60915089;-23,65381315
frango218;-35,289718;-5,687422;-52,60915089;-23,65381315
frango219;-35,289667;-5,68741;-50,92968093;-17,7945434
frango220;-35,289724;-5,687428;-34,91058339;-7,82837199
frango221;-35,289701;-5,687417;-51,40520808;-26,90316461
frango222;-35,289724;-5,687426;-48,6491829;-26,89743912
frango223;-35,28973;-5,687432;-52,61703111;-27,10683702
frango224;-35,28972;-5,687426;-48,27795018;-18,91899861
frango225;-35,289726;-5,687431;-53,97438734;-25,23792101
frango226;-35,289732;-5,687432;-51,61136276;-27,34427846
frango227;-35,289722;-5,687427;-51,61136276;-27,34427846
frango228;-35,289727;-5,687429;-51,61136276;-27,34427846
frango229;-35,289726;-5,687429;-53,74141149;-24,732077
frango230;-35,289725;-5,687427;-51,61136276;-27,34427846
frango231;-35,289731;-5,687432;-52,61703111;-27,10683702
frango233;-35,289727;-5,687422;-53,83877172;-24,27940949
frango234;-35,289732;-5,687432;-53,83877172;-24,27940949
frango235;-35,289731;-5,687428;-52,61703111;-27,10683702
frango236;-35,289731;-5,687431;-35,48996498;-6,852715
frango237;-35,289738;-5,687434;-48,28029255;-17,30058111
frango238;-35,289731;-5,68743;-34,91058339;-7,82837199
frango239;-35,289728;-5,687427;-35,29386424;-8,118748
frango240;-35,289731;-5,68743;-54,81128912;-22,22723554
frango241;-35,289719;-5,687425;-52,61703111;-27,10683702
frango242;-35,28972;-5,687424;-53,60524076;-28,64244661
frango243;-35,28973;-5,687425;-52,30285483;-27,14569762
frango244;-35,289723;-5,687427;-52,02397107;-27,23365878
frango245;-35,289736;-5,687434;-48,28029255;-17,30058111
frango246;-37,108786;-6,466595;-51,40520808;-26,90316461
frango247;-37,108773;-6,466604;-53,32491648;-24,61566698
frango248;-37,108752;-6,466557;-53,97438734;-25,23792101
frango249;-37,108781;-6,466616;-51,15170528;-27,00612907
frango250;-37,108769;-6,466616;-51,94384677;-29,60742262
frango251;-37,108749;-6,466576;-53,17481882;-26,76162395
frango252;-37,108775;-6,466529;-52,2758769;-27,63340581
frango253;-37,108761;-6,466588;-50,11309151;-24,95087298
frango254;-37,108784;-6,466556;-52,61703111;-27,10683702
frango255;-37,108785;-6,46656;-56,11000525;-13,83272569
frango256;-37,108762;-6,466561;-35,48996498;-6,852715
frango257;-37,069692;-6,480065;-54,81128912;-22,22723554
frango258;-37,069808;-6,480126;-52,61703111;-27,10683702
frango259;-37,069705;-6,480054;-51,94384677;-29,60742262
frango260;-37,069776;-6,480095;-54,06000782;-24,5592545
frango261;-37,069789;-6,480116;-55,92177071;-13,07046495
frango262;-37,069787;-6,480126;-49,97857253;-23,16011648
frango263;-37,069835;-6,480138;-56,11000525;-13,83272569
frango264;-37,069756;-6,480103;-52,99450602;-24,54103488
frango265;-35,265628;-5,937267;-52,33648238;-26,56303102
frango266;-35,265605;-5,937278;-48,28029255;-17,30058111
frango267;-35,265605;-5,937278;-48,27795018;-18,91899861
frango268;-35,265605;-5,937278;-48,28029255;-17,30058111
frango269;-35,265605;-5,937278;-56,11000525;-13,83272569
frango270;-35,265605;-5,937278;-52,99450602;-24,54103488
frango271;-35,265605;-5,937278;-47,88790548;-15,79408736
frango272;-35,265605;-5,937278;-53,05483599;-25,74601002
frango273;-35,265605;-5,937278;-53,32491648;-24,61566698
frango274;-35,265605;-5,937278;-52,99450602;-24,54103488
frango275;-35,265605;-5,937278;-52,55466719;-17,56616757
frango276;-35,265605;-5,937278;-52,2758769;-27,63340581
frango277;-35,265605;-5,937278;-52,78384013;-27,13691087
frango278;-35,265605;-5,937278;-35,2213387;-7,737688
frango279;-35,265605;-5,937278;-55,92177071;-13,07046495
frango280;-35,265605;-5,937278;-49,21914586;-20,79644862
frango281;-35,265605;-5,937278;-35,2213387;-7,737688
frango282;-35,265605;-5,937278;-38,94977243;-12,4303098
frango283;-35,265605;-5,937278;-53,74141149;-24,732077
frango284;-35,265605;-5,937278;-51,68125209;-23,517452
frango285;-35,265605;-5,937278;-53,45972218;-24,9537975
frango286;-35,265605;-5,937278;-52,38111509;-24,0412232
frango287;-35,265605;-5,937278;-45,80046441;-12,07837226
frango288;-35,262794;-5,925817;-47,88790548;-15,79408736
frango289;-35,262794;-5,925817;-51,60899569;-28,78394471
frango290;-35,262794;-5,925817;-44,05666464;-20,02803775
frango291;-35,262794;-5,925817;-51,72081804;-17,88623233
frango292;-35,262794;-5,925817;-36,42003508;-8,335295439
frango293;-35,262794;-5,925817;-35,48996498;-6,852715
frango294;-35,262794;-5,925817;-53,97438734;-25,23792101
frango295;-35,262794;-5,925817;-53,45972218;-24,9537975
frango296;-35,262794;-5,925817;-51,36278036;-23,31359249
frango297;-35,262794;-5,925817;-54,06000782;-24,5592545
frango298;-35,262794;-5,925817;-52,53493252;-26,9637195
frango299;-35,262794;-5,925817;-52,78384013;-27,13691087
frango300;-35,262794;-5,925817;-53,17481882;-26,76162395
frango301;-35,262794;-5,925817;-52,72760957;-26,74005555
frango302;-35,262794;-5,925817;-52,60915089;-23,65381315
frango303;-35,264403;-5,928261;-35,48996498;-6,852715
frango304;-35,264403;-5,928261;-48,0461429;-23,5878725
frango305;-35,264403;-5,928261;-55,92177071;-13,07046495
frango306;-35,264403;-5,928261;-50,92968093;-17,7945434
frango307;-35,264403;-5,928261;-53,05483599;-25,74601002
frango308;-35,264403;-5,928261;-48,27795018;-18,91899861
frango309;-35,264403;-5,928261;-52,78384013;-27,13691087
frango310;-35,264403;-5,928261;-52,2758769;-27,63340581
frango311;-35,264403;-5,928261;-52,55466719;-17,56616757
frango312;-35,264403;-5,928261;-52,53493252;-26,9637195
frango313;-35,264403;-5,928261;-52,78384013;-27,13691087
frango314;-35,264403;-5,928261;-52,72760957;-26,74005555
frango315;-35,264403;-5,928261;-53,17481882;-26,76162395
frango316;-35,264403;-5,928261;-53,32491648;-24,61566698
frango317;-35,264403;-5,928261;-52,99450602;-24,54103488
frango318;-35,264403;-5,928261;-53,74141149;-24,732077
frango319;-35,264403;-5,928261;-44,60538019;-19,86473796
frango320;-35,264403;-5,928261;-49,97467202;-20,41947
frango321;-35,264403;-5,928261;-52,60915089;-23,65381315
frango322;-35,264403;-5,928261;-51,94384677;-29,60742262
frango323;-35,264403;-5,928261;-52,61703111;-27,10683702
frango324;-35,218403;-5,866092;-34,91058339;-7,82837199
frango325;-35,218403;-5,866092;-35,29386424;-8,118748
frango326;-35,218403;-5,866092;-52,19677693;-28,44845393
frango327;-35,218403;-5,866092;-52,61703111;-27,10683702
frango328;-35,218403;-5,866092;-51,94384677;-29,60742262
frango329;-35,218403;-5,866092;-50,92968093;-17,7945434
frango330;-35,218403;-5,866092;-52,55466719;-17,56616757
frango331;-35,218403;-5,866092;-46,78881014;-23,533612
frango332;-35,218403;-5,866092;-51,86389176;-29,28507007
frango334;-35,218403;-5,866092;-53,97438734;-25,23792101
frango335;-35,218403;-5,866092;-54,81128912;-22,22723554
frango336;-35,218403;-5,866092;-53,74141149;-24,732077
frango337;-35,218403;-5,866092;-51,61136276;-27,34427846
frango338;-35,218403;-5,866092;-52,61703111;-27,10683702
frango339;-35,218403;-5,866092;-53,32491648;-24,61566698
frango340;-35,218403;-5,866092;-53,71480206;-27,17537509
frango341;-35,218403;-5,866092;-48,27795018;-18,91899861
frango342;-35,218403;-5,866092;-52,61703111;-27,10683702
frango343;-35,218403;-5,866092;-51,40520808;-26,90316461
frango344;-35,218403;-5,866092;-46,82124801;-22,4360055
frango345;-35,218403;-5,866092;-54,56456909;-19,39552137
frango346;-35,218403;-5,866092;-56,14466374;-15,65806482
frango347;-35,218403;-5,866092;-35,37613082;-8,51111604
frango348;-35,218403;-5,866092;-51,46129938;-29,68811861
frango349;-35,218403;-5,866092;-51,36278036;-23,31359249
frango350;-35,218403;-5,866092;-53,05483599;-25,74601002
frango351;-35,218403;-5,866092;-52,99450602;-24,54103488
frango352;-35,218403;-5,866092;-49,50312358;-28,6382326
frango353;-35,218403;-5,866092;-38,94977243;-12,4303098
frango354;-35,218403;-5,866092;-51,36278036;-23,31359249
frango355;-35,218403;-5,866092;-52,2758769;-27,63340581
frango356;-35,218403;-5,866092;-52,78384013;-27,13691087
frango357;-35,218403;-5,866092;-49,71859581;-25,76510249
frango358;-35,218403;-5,866092;-55,92177071;-13,07046495
frango359;-35,218403;-5,866092;-51,7952999;-22,70006858
frango360;-35,218403;-5,866092;-45,80046441;-12,07837226
frango361;-35,218403;-5,866092;-56,11000525;-13,83272569
frango362;-35,218403;-5,866092;-52,38111509;-24,0412232
frango363;-35,218403;-5,866092;-47,88790548;-15,79408736
frango364;-35,218403;-5,866092;-51,49621531;-27,17030318
frango365;-35,218403;-5,866092;-46,61141257;-20,7192119
frango366;-35,218403;-5,866092;-48,61602272;-27,59031208
frango367;-35,218403;-5,866092;-52,72760957;-26,74005555
frango368;-35,218403;-5,866092;-53,17481882;-26,76162395
frango369;-35,218403;-5,866092;-52,53493252;-26,9637195
frango370;-35,218403;-5,866092;-53,45972218;-24,9537975
frango371;-35,218403;-5,866092;-48,28029255;-17,30058111
frango372;-35,218403;-5,866092;-51,68125209;-23,517452
frango373;-35,218403;-5,866092;-51,52954846;-29,25454911
frango374;-35,218403;-5,866092;-52,40709509;-28,26176713
frango375;-35,218403;-5,866092;-49,97857253;-23,16011648
frango376;-35,218403;-5,866092;-48,27795018;-18,91899861
frango377;-35,218403;-5,866092;-49,92445681;-23,50048852
frango378;-35,218403;-5,866092;-47,9836249;-19,71353461
frango379;-35,218403;-5,866092;-52,60915089;-23,65381315
frango380;-35,218403;-5,866092;-57,49129915;-14,62378475
frango381;-35,218403;-5,866092;-53,83877172;-24,27940949
frango382;-35,218434;-5,865761;-35,2213387;-7,737688
frango383;-35,218434;-5,865761;-50,16144206;-25,092547
frango384;-37,093859;-6,462382;-52,78384013;-27,13691087
frango385;-37,093891;-6,462381;-51,76615551;-29,42344955
frango386;-37,093901;-6,462408;-35,48996498;-6,852715
frango387;-37,093879;-6,462437;-53,32491648;-24,61566698
frango388;-37,093876;-6,462412;-53,32491648;-24,61566698
frango389;-37,096873;-6,463134;-53,97438734;-25,23792101
frango391;-37,096857;-6,463095;-52,89223102;-27,51757593
frango392;-37,096914;-6,463141;-52,38111509;-24,0412232
frango393;-37,096857;-6,463085;-49,9087562;-26,33712641
frango394;-37,096874;-6,463107;-54,96603014;-20,93105446
frango395;-37,096849;-6,463067;-51,7952999;-22,70006858
frango396;-37,096873;-6,463102;-51,50668973;-27,17394453
frango397;-37,096874;-6,463093;-56,11000525;-13,83272569
frango398;-37,096895;-6,463133;-52,55466719;-17,56616757
frango399;-37,096861;-6,46309;-55,92177071;-13,07046495
frango400;-37,096854;-6,46309;-51,9678277;-29,4654544
frango401;-37,096889;-6,463128;-52,19677693;-28,44845393
frango402;-37,096878;-6,463125;-50,26679781;-29,89269708
frango403;-37,096909;-6,463148;-53,97438734;-25,23792101
frango404;-37,096914;-6,463167;-53,45972218;-24,9537975
frango405;-37,096897;-6,463159;-51,36278036;-23,31359249
frango406;-37,096903;-6,463153;-54,06000782;-24,5592545
frango407;-37,096903;-6,46315;-45,00313399;-20,2740952
frango408;-37,096891;-6,463138;-53,74141149;-24,732077
frango409;-37,096873;-6,463127;-50,92968093;-17,7945434
frango410;-37,098763;-6,460446;-53,05613572;-26,07845
frango411;-37,098742;-6,460427;-52,55466719;-17,56616757
frango412;-37,098755;-6,460445;-53,74141149;-24,732077
frango413;-37,098743;-6,460435;-51,72081804;-17,88623233
frango414;-37,098726;-6,460409;-51,9678277;-29,4654544
frango415;-37,098729;-6,46042;-56,11000525;-13,83272569
frango416;-37,098745;-6,460433;-53,97438734;-25,23792101
frango417;-37,098742;-6,460429;-35,48996498;-6,852715
frango418;-37,098737;-6,460424;-46,78578003;-23,6233285
frango419;-37,098745;-6,460413;-54,81128912;-22,22723554
frango420;-37,098735;-6,460424;-46,78881014;-23,533612
frango421;-37,098727;-6,460415;-53,83877172;-24,27940949
frango422;-37,098744;-6,460434;-52,94052515;-23,37419739
frango423;-37,098724;-6,460403;-46,61141257;-20,7192119
frango424;-37,098719;-6,460408;-45,00313399;-20,2740952
frango425;-37,098754;-6,460451;-52,94052515;-23,37419739
frango426;-35,229201;-5,885029;-55,92177071;-13,07046495
frango427;-35,229201;-5,885029;-56,11000525;-13,83272569
frango428;-35,229201;-5,885029;-48,27795018;-18,91899861
frango429;-35,229201;-5,885029;-53,05483599;-25,74601002
frango430;-35,229201;-5,885029;-52,55466719;-17,56616757
frango431;-35,229201;-5,885029;-53,05613572;-26,07845
frango432;-35,229201;-5,885029;-49,21914586;-20,79644862
frango433;-35,229201;-5,885029;-47,88790548;-15,79408736
frango434;-35,229201;-5,885029;-52,2758769;-27,63340581
frango435;-35,229201;-5,885029;-52,78384013;-27,13691087
frango436;-35,229201;-5,885029;-52,33648238;-26,56303102
frango437;-35,229201;-5,885029;-51,68125209;-23,517452
frango438;-35,229201;-5,885029;-52,02213253;-28,08417106
frango439;-35,229201;-5,885029;-35,2213387;-7,737688
frango440;-35,229201;-5,885029;-35,48996498;-6,852715
frango441;-35,229201;-5,885029;-51,52954846;-29,25454911
frango442;-35,229201;-5,885029;-53,74141149;-24,732077
frango443;-35,229201;-5,885029;-52,19677693;-28,44845393
frango444;-35,229201;-5,885029;-52,94052515;-23,37419739
frango445;-35,229201;-5,885029;-48,0461429;-23,5878725
frango446;-35,229201;-5,885029;-52,02213253;-28,08417106
frango447;-35,229201;-5,885029;-44,1975511;-19,96537924
frango448;-35,229201;-5,885029;-49,29921479;-20,61272212
frango449;-35,229201;-5,885029;-52,70105691;-23,4797105
frango450;-35,229201;-5,885029;-51,9678277;-29,4654544
frango451;-35,229201;-5,885029;-52,38111509;-24,0412232
frango452;-35,229201;-5,885029;-49,71859581;-25,76510249
frango453;-35,229201;-5,885029;-52,61703111;-27,10683702
frango454;-37,091325;-6,444749;-53,97438734;-25,23792101
frango455;-37,091326;-6,444778;-35,48996498;-6,852715
frango456;-37,09131;-6,444768;-49,14202533;-5,352605763
frango457;-37,091326;-6,444752;-48,61602272;-27,59031208
frango458;-37,091327;-6,444769;-51,7952999;-22,70006858
frango459;-37,09132;-6,444713;-49,14202533;-5,352605763
frango460;-37,091319;-6,444761;-43,86542243;-16,72270664
frango461;-37,091303;-6,444775;-51,36278036;-23,31359249
frango462;-37,091345;-6,444787;-52,19677693;-28,44845393
frango463;-37,091339;-6,444708;-53,05483599;-25,74601002
frango464;-37,091292;-6,444711;-52,55466719;-17,56616757
frango465;-37,091216;-6,444707;-53,74141149;-24,732077
frango466;-37,09126;-6,444738;-48,6491829;-26,89743912
frango467;-37,091279;-6,444792;-54,81128912;-22,22723554
frango468;-37,091274;-6,444811;-46,78881014;-23,533612
frango469;-37,091263;-6,444718;-38,94977243;-12,4303098
frango470;-37,091316;-6,444809;-46,61141257;-20,7192119
frango471;-37,091323;-6,444715;-55,92177071;-13,07046495
frango472;-37,091327;-6,444752;-35,48996498;-6,852715
frango473;-35,261562;-5,917757;-44,05666464;-20,02803775
frango474;-35,261562;-5,917757;-35,48996498;-6,852715
frango475;-35,261562;-5,917757;-35,2213387;-7,737688
frango476;-35,261562;-5,917757;-52,2758769;-27,63340581
frango477;-35,261562;-5,917757;-52,78384013;-27,13691087
frango478;-35,261562;-5,917757;-52,55466719;-17,56616757
frango479;-35,261562;-5,917757;-55,92177071;-13,07046495
frango480;-35,261562;-5,917757;-53,97438734;-25,23792101
frango481;-35,261562;-5,917757;-51,36278036;-23,31359249
frango482;-35,261562;-5,917757;-54,09178213;-25,2924975
frango483;-35,261562;-5,917757;-45,80046441;-12,07837226
frango484;-35,261562;-5,917757;-44,1975511;-19,96537924
frango485;-35,261562;-5,917757;-50,11309151;-24,95087298
frango486;-35,261562;-5,917757;-49,29921479;-20,61272212
frango487;-35,261106;-5,914657;-52,55466719;-17,56616757
frango488;-35,261106;-5,914657;-53,97438734;-25,23792101
frango489;-35,261106;-5,914657;-53,45972218;-24,9537975
frango490;-35,261106;-5,914657;-51,36278036;-23,31359249
frango491;-35,261106;-5,914657;-51,36278036;-23,31359249
frango492;-35,261106;-5,914657;-54,06000782;-24,5592545
frango493;-35,261106;-5,914657;-52,2758769;-27,63340581
frango494;-35,261106;-5,914657;-52,78384013;-27,13691087
frango495;-35,261106;-5,914657;-53,45972218;-24,9537975
frango496;-35,261106;-5,914657;-35,48996498;-6,852715
frango497;-35,261106;-5,914657;-47,88790548;-15,79408736
frango498;-35,261106;-5,914657;-48,56737784;-20,55845552
frango499;-35,261106;-5,914657;-55,92177071;-13,07046495
frango500;-35,261106;-5,914657;-53,74141149;-24,732077
frango501;-35,261106;-5,914657;-51,15170528;-27,00612907
frango502;-35,261106;-5,914657;-51,61136276;-27,34427846
frango503;-35,202433;-5,83435;-45,00313399;-20,2740952
frango504;-35,202458;-5,834368;-51,74216463;-28,65817604
frango505;-35,202551;-5,834392;-45,00313399;-20,2740952
frango506;-35,202534;-5,834389;-35,48996498;-6,852715
frango507;-35,202273;-5,834306;-52,33648238;-26,56303102
frango508;-35,202273;-5,834306;-55,92177071;-13,07046495
frango509;-35,203845;-5,820813;-56,11000525;-13,83272569
frango510;-35,203845;-5,820813;-53,05483599;-25,74601002
frango511;-35,203845;-5,820813;-52,55466719;-17,56616757
frango512;-35,202231;-5,834283;-52,78384013;-27,13691087
frango513;-35,202246;-5,834298;-53,74141149;-24,732077
frango514;-35,202246;-5,834298;-53,97438734;-25,23792101
frango515;-35,202419;-5,834353;-53,74141149;-24,732077
frango516;-35,202603;-5,834673;-54,81128912;-22,22723554
frango517;-35,202611;-5,834682;-35,48996498;-6,852715
frango518;-35,202595;-5,83467;-49,29921479;-20,61272212
frango519;-35,203845;-5,820813;-36,42003508;-8,335295439
frango520;-35,203845;-5,820813;-53,05483599;-25,74601002
frango521;-35,202595;-5,83467;-55,92177071;-13,07046495
frango522;-35,202595;-5,83467;-56,11000525;-13,83272569
frango523;-35,202595;-5,83467;-46,88527397;-23,187668
frango524;-35,202614;-5,834684;-51,15170528;-27,00612907
frango525;-35,203845;-5,820813;-45,00313399;-20,2740952
frango526;-35,203845;-5,820813;-48,27795018;-18,91899861
frango527;-35,202603;-5,834674;-48,28029255;-17,30058111
frango528;-35,203845;-5,820813;-51,34834957;-29,22367919
frango529;-35,202603;-5,834674;-49,29921479;-20,61272212
frango530;-35,202603;-5,834674;-51,36278036;-23,31359249
frango531;-35,202603;-5,834674;-52,99450602;-24,54103488
frango532;-35,203845;-5,820813;-51,61136276;-27,34427846
frango533;-35,202611;-5,834682;-51,76615551;-29,42344955
frango534;-35,202611;-5,834682;-53,05483599;-25,74601002
frango535;-35,202611;-5,834682;-51,40520808;-26,90316461
frango536;-35,202603;-5,834676;-45,00313399;-20,2740952
frango537;-35,202603;-5,834676;-35,48996498;-6,852715
frango538;-35,202603;-5,834676;-52,55466719;-17,56616757
frango539;-35,202611;-5,834682;-50,92968093;-17,7945434
frango540;-35,203845;-5,820813;-53,17481882;-26,76162395
frango541;-35,202608;-5,834679;-51,52954846;-29,25454911
frango542;-35,202608;-5,834679;-51,52954846;-29,25454911
frango543;-35,202608;-5,834679;-53,05483599;-25,74601002
frango544;-35,202603;-5,834674;-52,46240167;-23,08187948
frango546;-35,203845;-5,820813;-52,02397107;-27,23365878
frango547;-35,203845;-5,820813;-48,28029255;-17,30058111
frango548;-35,203845;-5,820813;-52,99450602;-24,54103488
frango549;-35,202604;-5,834679;-36,69551472;-8,355456108
frango550;-35,202604;-5,834679;-35,2213387;-7,737688
frango552;-35,202611;-5,834682;-60,67053267;2,816681919
frango553;-35,203845;-5,820813;-51,61136276;-27,34427846
frango555;-35,203845;-5,820813;-52,55466719;-17,56616757
frango556;-35,203845;-5,820813;-45,00313399;-20,2740952
